Nama_Dataset,Nama_Video_Mentah,Latihan,Kategori_Sumber,Camera_View,Subject_ID,Repetition_ID,Temporal_Index,Label_Biner,Status_Label,Source_Frame_Index,Timestamp_Sec,Tensor_Path,Label_Path
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,8,1,SALAH,7,0.2917,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,9,1,SALAH,7,0.2917,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,10,1,SALAH,8,0.3333,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,11,1,SALAH,9,0.375,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,12,1,SALAH,10,0.4167,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,13,1,SALAH,11,0.4583,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,14,1,SALAH,12,0.5,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,15,1,SALAH,13,0.5417,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,16,0,BENAR,14,0.5833,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,17,0,BENAR,15,0.625,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,18,0,BENAR,16,0.6667,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,19,0,BENAR,17,0.7083,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,20,0,BENAR,18,0.75,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,21,0,BENAR,19,0.7917,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,22,0,BENAR,20,0.8333,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,23,0,BENAR,21,0.875,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,24,0,BENAR,22,0.9167,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,25,0,BENAR,22,0.9167,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,26,0,BENAR,23,0.9583,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,27,0,BENAR,24,1.0,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,28,0,BENAR,25,1.0417,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,29,0,BENAR,26,1.0833,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,30,0,BENAR,27,1.125,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,31,0,BENAR,28,1.1667,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,32,0,BENAR,29,1.2083,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,33,0,BENAR,30,1.25,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,34,0,BENAR,31,1.2917,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,35,0,BENAR,32,1.3333,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,36,0,BENAR,33,1.375,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,37,0,BENAR,34,1.4167,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,38,0,BENAR,35,1.4583,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,39,0,BENAR,36,1.5,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,40,0,BENAR,37,1.5417,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,41,0,BENAR,37,1.5417,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,42,0,BENAR,38,1.5833,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,43,0,BENAR,39,1.625,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,44,0,BENAR,40,1.6667,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,45,0,BENAR,41,1.7083,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,46,0,BENAR,42,1.75,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,47,0,BENAR,43,1.7917,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,48,0,BENAR,44,1.8333,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,49,0,BENAR,45,1.875,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,50,0,BENAR,46,1.9167,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,51,1,SALAH,47,1.9583,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,52,1,SALAH,48,2.0,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,53,1,SALAH,49,2.0417,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,54,1,SALAH,50,2.0833,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,55,1,SALAH,51,2.125,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,56,1,SALAH,52,2.1667,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,57,1,SALAH,52,2.1667,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,58,1,SALAH,53,2.2083,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
BenchPress_103,sekunder_sekunder_benchpress_kaggle03_rep03.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle03,rep03,59,1,SALAH,54,2.25,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_103.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_103_labels.npy
